Stimulus_Side,ITI,Stop_Signal,Stop_Signal_RT,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
RIGHT,650.0000013,True,283.3333339,,,RIGHT,427.01183389996453,2019-12-13 12:53:58.107365,2019-12-13 12:53:58.744780,106,5.168220416666667,S18,Response_Inhibition
RIGHT,1083.3333355,True,250.0000005,,,Time_Max_Exceeded,1500.0468005000637,2019-12-13 12:53:59.837257,2019-12-13 12:54:01.340477,107,5.168220416666667,S18,Response_Inhibition
LEFT,783.3333349000001,False,,,,LEFT,427.82529999999497,2019-12-13 12:54:02.133746,2019-12-13 12:54:02.769467,108,5.168220416666667,S18,Response_Inhibition
RIGHT,550.0000011,False,,,,RIGHT,489.2804999999498,2019-12-13 12:54:03.327443,2019-12-13 12:54:04.025346,109,5.168220416666667,S18,Response_Inhibition
LEFT,1016.6666687000001,True,233.3333338,,,LEFT,451.0720337999271,2019-12-13 12:54:05.051118,2019-12-13 12:54:05.712827,110,5.168220416666667,S18,Response_Inhibition
LEFT,1150.0000023,False,,,,LEFT,498.2789999999113,2019-12-13 12:54:06.871730,2019-12-13 12:54:07.578211,111,5.168220416666667,S18,Response_Inhibition
RIGHT,583.3333345,True,100.0000002,,,Time_Max_Exceeded,1500.0471002000515,2019-12-13 12:54:08.170120,2019-12-13 12:54:09.674185,112,5.168220416666667,S18,Response_Inhibition
RIGHT,1300.0000026,True,0.0,,,Time_Max_Exceeded,1500.0602000000072,2019-12-13 12:54:10.984048,2019-12-13 12:54:12.483286,113,5.168220416666667,S18,Response_Inhibition
LEFT,1316.6666693,True,233.3333338,,,LEFT,372.48043379994556,2019-12-13 12:54:13.809760,2019-12-13 12:54:14.393242,114,5.168220416666667,S18,Response_Inhibition
RIGHT,633.3333346000001,True,66.6666668,,,Time_Max_Exceeded,1500.0500668000252,2019-12-13 12:54:15.035299,2019-12-13 12:54:16.538415,115,5.168220416666667,S18,Response_Inhibition
LEFT,1366.6666694,False,,,,LEFT,407.1058000000676,2019-12-13 12:54:17.914499,2019-12-13 12:54:18.528564,116,5.168220416666667,S18,Response_Inhibition
LEFT,683.3333347,False,,,,LEFT,404.70329999993737,2019-12-13 12:54:19.220191,2019-12-13 12:54:19.832969,117,5.168220416666667,S18,Response_Inhibition
LEFT,1133.3333356,True,266.6666672,,,LEFT,414.0157672000422,2019-12-13 12:54:20.976022,2019-12-13 12:54:21.601018,118,5.168220416666667,S18,Response_Inhibition
RIGHT,1216.6666691,False,,,,RIGHT,566.3121000000046,2019-12-13 12:54:22.826800,2019-12-13 12:54:23.600731,119,5.168220416666667,S18,Response_Inhibition
LEFT,766.6666682,False,,,,LEFT,544.8053000000073,2019-12-13 12:54:24.376893,2019-12-13 12:54:25.129924,120,5.168220416666667,S18,Response_Inhibition
RIGHT,933.3333352,False,,,,RIGHT,425.33400000002075,2019-12-13 12:54:26.071479,2019-12-13 12:54:26.704990,121,5.168220416666667,S18,Response_Inhibition
LEFT,1000.000002,False,,,,LEFT,391.0479999999552,2019-12-13 12:54:27.713783,2019-12-13 12:54:28.312669,122,5.168220416666667,S18,Response_Inhibition
LEFT,1450.0000029,True,150.0000003,,,LEFT,402.5478003000021,2019-12-13 12:54:29.771421,2019-12-13 12:54:30.384828,123,5.168220416666667,S18,Response_Inhibition
LEFT,1100.0000022,False,,,,LEFT,395.66790000003493,2019-12-13 12:54:31.493507,2019-12-13 12:54:32.096924,124,5.168220416666667,S18,Response_Inhibition
LEFT,866.6666684,True,250.0000005,,,LEFT,408.90250049995376,2019-12-13 12:54:32.973135,2019-12-13 12:54:33.593027,125,5.168220416666667,S18,Response_Inhibition
RIGHT,1266.6666692000001,False,,,,RIGHT,541.06790000003,2019-12-13 12:54:34.868845,2019-12-13 12:54:35.617428,126,5.168220416666667,S18,Response_Inhibition
RIGHT,683.3333347,True,133.3333336,,,Time_Max_Exceeded,1500.0734336000155,2019-12-13 12:54:36.309588,2019-12-13 12:54:37.812700,127,5.168220416666667,S18,Response_Inhibition
