Stimulus_Side,ITI,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
LEFT,1500.000003,,,DOWN,281.9118,12:04.8,12:05.3,27,1.826152983,S9,Processing_Speed
RIGHT,733.3333348,,,DOWN,373.8097,12:06.1,12:06.6,28,1.826152983,S9,Processing_Speed
RIGHT,983.3333353,,,DOWN,344.5247,12:07.6,12:08.2,29,1.826152983,S9,Processing_Speed
RIGHT,916.6666685,,,DOWN,405.6554,12:09.1,12:09.7,30,1.826152983,S9,Processing_Speed
RIGHT,1150.000002,,,DOWN,360.0658,12:10.9,12:11.5,31,1.826152983,S9,Processing_Speed
RIGHT,700.0000014,,,DOWN,373.5974,12:12.2,12:12.8,32,1.826152983,S9,Processing_Speed
LEFT,883.3333351,,,DOWN,430.9367,12:13.7,12:14.3,33,1.826152983,S9,Processing_Speed
LEFT,1300.000003,,,DOWN,305.3722,12:15.6,12:16.1,34,1.826152983,S9,Processing_Speed
LEFT,633.3333346,,,DOWN,404.243,12:16.8,12:17.4,35,1.826152983,S9,Processing_Speed
LEFT,816.6666683,,,DOWN,418.1006,12:18.2,12:18.8,36,1.826152983,S9,Processing_Speed
RIGHT,950.0000019,,,DOWN,369.0793,12:19.8,12:20.4,37,1.826152983,S9,Processing_Speed
LEFT,950.0000019,,,DOWN,310.3547,12:21.3,12:21.9,38,1.826152983,S9,Processing_Speed
LEFT,1116.666669,,,DOWN,333.2131,12:23.0,12:23.5,39,1.826152983,S9,Processing_Speed
LEFT,1366.666669,,,DOWN,350.1743,12:24.9,12:25.5,40,1.826152983,S9,Processing_Speed
RIGHT,850.0000017,,,DOWN,280.398,12:26.3,12:26.8,41,1.826152983,S9,Processing_Speed
LEFT,1433.333336,,,DOWN,320.4416,12:28.3,12:28.8,42,1.826152983,S9,Processing_Speed
RIGHT,666.666668,,,DOWN,304.0639,12:29.5,12:30.0,43,1.826152983,S9,Processing_Speed
LEFT,1216.666669,,,DOWN,263.6036,12:31.2,12:31.7,44,1.826152983,S9,Processing_Speed
LEFT,850.0000017,,,DOWN,355.3073,12:32.5,12:33.1,45,1.826152983,S9,Processing_Speed
RIGHT,1016.666669,,,DOWN,331.7782,12:34.1,12:34.6,46,1.826152983,S9,Processing_Speed
LEFT,1150.000002,,,DOWN,274.7783,12:35.8,12:36.3,47,1.826152983,S9,Processing_Speed
LEFT,600.0000012,,,DOWN,481.2035,12:36.9,12:37.6,48,1.826152983,S9,Processing_Speed
LEFT,1333.333336,,,DOWN,368.5256,12:38.9,12:39.5,49,1.826152983,S9,Processing_Speed
RIGHT,1300.000003,,,DOWN,375.3834,12:40.8,12:41.4,50,1.826152983,S9,Processing_Speed
RIGHT,1216.666669,,,DOWN,286.6051,12:42.6,12:43.1,51,1.826152983,S9,Processing_Speed
RIGHT,1116.666669,,,DOWN,301.3073,12:44.2,12:44.7,52,1.826152983,S9,Processing_Speed
LEFT,1016.666669,,,DOWN,283.1594,12:45.8,12:46.2,53,1.826152983,S9,Processing_Speed
LEFT,700.0000014,,,DOWN,323.6305,12:47.0,12:47.5,54,1.826152983,S9,Processing_Speed
RIGHT,566.6666678,,,DOWN,306.5083,12:48.1,12:48.6,55,1.826152983,S9,Processing_Speed
RIGHT,1500.000003,,,DOWN,355.1471,12:50.1,12:50.6,56,1.826152983,S9,Processing_Speed
LEFT,783.3333349,,,DOWN,291.0007,12:51.4,12:51.9,57,1.826152983,S9,Processing_Speed
RIGHT,1400.000003,,,DOWN,330.149,12:53.4,12:53.9,58,1.826152983,S9,Processing_Speed
LEFT,1050.000002,,,DOWN,307.1332,12:55.0,12:55.5,59,1.826152983,S9,Processing_Speed
RIGHT,783.3333349,,,DOWN,335.7075,12:56.3,12:56.8,60,1.826152983,S9,Processing_Speed
