Stimulus_Side,ITI,Stop_Signal,Stop_Signal_RT,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
RIGHT,1316.6666693,False,,,,RIGHT,370.68969999995716,2019-11-12 16:09:56.872491,2019-11-12 16:09:57.448950,58.0,2.4118729500000002,P2,Response_Inhibition
RIGHT,800.0000016,True,150.0000003,,,RIGHT,330.9068003000025,2019-11-12 16:09:58.258778,2019-11-12 16:09:58.799841,59.0,2.4118729500000002,P2,Response_Inhibition
LEFT,783.3333349000001,True,33.3333334,,,LEFT,333.5210334000377,2019-11-12 16:09:59.596733,2019-11-12 16:10:00.141223,60.0,2.4118729500000002,P2,Response_Inhibition
LEFT,1266.6666692000001,False,,,,LEFT,385.8619999999746,2019-11-12 16:10:01.417038,2019-11-12 16:10:02.009247,61.0,2.4118729500000002,P2,Response_Inhibition
LEFT,933.3333352,True,83.33333350000001,,,LEFT,303.97353349999116,2019-11-12 16:10:02.949838,2019-11-12 16:10:03.463687,62.0,2.4118729500000002,P2,Response_Inhibition
RIGHT,733.3333348,False,,,,RIGHT,340.94870000001265,2019-11-12 16:10:04.203811,2019-11-12 16:10:04.751775,63.0,2.4118729500000002,P2,Response_Inhibition
LEFT,1250.0000025,False,,,,LEFT,383.53600000004917,2019-11-12 16:10:06.007993,2019-11-12 16:10:06.598982,64.0,2.4118729500000002,P2,Response_Inhibition
LEFT,1050.0000021,False,,,,LEFT,355.47359999998207,2019-11-12 16:10:07.657768,2019-11-12 16:10:08.220286,65.0,2.4118729500000002,P2,Response_Inhibition
RIGHT,1366.6666694,False,,,,RIGHT,330.18369999996366,2019-11-12 16:10:09.596401,2019-11-12 16:10:10.133093,66.0,2.4118729500000002,P2,Response_Inhibition
LEFT,1466.6666696,False,,,,LEFT,337.0461000000091,2019-11-12 16:10:11.612689,2019-11-12 16:10:12.157856,67.0,2.4118729500000002,P2,Response_Inhibition
LEFT,533.3333344,False,,,,LEFT,604.6181000000388,2019-11-12 16:10:12.698460,2019-11-12 16:10:13.510151,68.0,2.4118729500000002,P2,Response_Inhibition
RIGHT,600.0000012,True,166.66666700000002,,,RIGHT,404.2495670000067,2019-11-12 16:10:14.118533,2019-11-12 16:10:14.732893,69.0,2.4118729500000002,P2,Response_Inhibition
RIGHT,1266.6666692000001,False,,,,RIGHT,624.5011999999974,2019-11-12 16:10:16.010527,2019-11-12 16:10:16.841250,70.0,2.4118729500000002,P2,Response_Inhibition
LEFT,866.6666684,False,,,,LEFT,325.3586000000155,2019-11-12 16:10:17.718119,2019-11-12 16:10:18.250719,71.0,2.4118729500000002,P2,Response_Inhibition
LEFT,666.6666680000001,False,,,,LEFT,347.5071000000298,2019-11-12 16:10:18.925784,2019-11-12 16:10:19.481299,72.0,2.4118729500000002,P2,Response_Inhibition
LEFT,1450.0000029,True,233.3333338,,,LEFT,354.3281338000054,2019-11-12 16:10:20.942628,2019-11-12 16:10:21.507494,73.0,2.4118729500000002,P2,Response_Inhibition
LEFT,800.0000016,False,,,,LEFT,456.97330000001557,2019-11-12 16:10:22.317840,2019-11-12 16:10:22.982090,74.0,2.4118729500000002,P2,Response_Inhibition
LEFT,766.6666682,True,166.66666700000002,,,LEFT,399.918467000005,2019-11-12 16:10:23.759543,2019-11-12 16:10:24.370479,75.0,2.4118729500000002,P2,Response_Inhibition
LEFT,1100.0000022,True,300.0000006,,,LEFT,308.9342005999988,2019-11-12 16:10:25.479051,2019-11-12 16:10:25.996692,76.0,2.4118729500000002,P2,Response_Inhibition
LEFT,900.0000018000001,False,,,,LEFT,569.242499999973,2019-11-12 16:10:26.909711,2019-11-12 16:10:27.686551,77.0,2.4118729500000002,P2,Response_Inhibition
LEFT,916.6666685,False,,,,LEFT,320.80379999996467,2019-11-12 16:10:28.614432,2019-11-12 16:10:29.142226,78.0,2.4118729500000002,P2,Response_Inhibition
LEFT,850.0000017,True,183.3333337,,,LEFT,325.9447337000212,2019-11-12 16:10:30.002833,2019-11-12 16:10:30.539756,79.0,2.4118729500000002,P2,Response_Inhibition
RIGHT,1416.6666695000001,True,233.3333338,,,RIGHT,398.5797338000009,2019-11-12 16:10:31.967356,2019-11-12 16:10:32.577232,80.0,2.4118729500000002,P2,Response_Inhibition
LEFT,600.0000012,True,16.6666667,,,,,,,,2.4118729500000002,P2,Response_Inhibition
LEFT,1183.3333357000001,True,116.6666669,,,,,,,,2.4118729500000002,P2,Response_Inhibition
LEFT,1150.0000023,False,,,,,,,,,2.4118729500000002,P2,Response_Inhibition
RIGHT,716.6666681,True,133.3333336,,,,,,,,2.4118729500000002,P2,Response_Inhibition
RIGHT,1000.000002,False,,,,,,,,,2.4118729500000002,P2,Response_Inhibition
RIGHT,850.0000017,False,,,,,,,,,2.4118729500000002,P2,Response_Inhibition
RIGHT,1266.6666692000001,False,,,,,,,,,2.4118729500000002,P2,Response_Inhibition
RIGHT,633.3333346000001,True,133.3333336,,,,,,,,2.4118729500000002,P2,Response_Inhibition
RIGHT,1100.0000022,False,,,,,,,,,2.4118729500000002,P2,Response_Inhibition
RIGHT,1333.3333360000001,False,,,,,,,,,2.4118729500000002,P2,Response_Inhibition
LEFT,583.3333345,False,,,,,,,,,2.4118729500000002,P2,Response_Inhibition
