Stimulus_Side,ITI,Stop_Signal,Stop_Signal_RT,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
RIGHT,716.6666681,False,,,,RIGHT,431.8652000000043,2019-10-31 16:22:02.680369,2019-10-31 16:22:03.319716,75,6.704649966666667,s3,ResponseInhibition
RIGHT,1033.3333354000001,False,,,,RIGHT,405.07949999999937,2019-10-31 16:22:04.365106,2019-10-31 16:22:04.979450,76,6.704649966666667,s3,ResponseInhibition
RIGHT,1433.3333362,False,,,,RIGHT,473.0743000000075,2019-10-31 16:22:06.429215,2019-10-31 16:22:07.109602,77,6.704649966666667,s3,ResponseInhibition
LEFT,533.3333344,True,33.3333334,,,Time_Max_Exceeded,1500.066833400032,2019-10-31 16:22:07.659768,2019-10-31 16:22:09.163287,78,6.704649966666667,s3,ResponseInhibition
LEFT,500.000001,False,,,,LEFT,449.46939999999813,2019-10-31 16:22:09.674197,2019-10-31 16:22:10.332436,79,6.704649966666667,s3,ResponseInhibition
RIGHT,1466.6666696,False,,,,RIGHT,604.8377000000187,2019-10-31 16:22:11.815529,2019-10-31 16:22:12.629043,80,6.704649966666667,s3,ResponseInhibition
LEFT,983.3333353,False,,,,LEFT,338.35069999997813,2019-10-31 16:22:13.629144,2019-10-31 16:22:14.176036,81,6.704649966666667,s3,ResponseInhibition
RIGHT,1150.0000023,True,183.3333337,,,RIGHT,413.200133699968,2019-10-31 16:22:15.336129,2019-10-31 16:22:15.960634,82,6.704649966666667,s3,ResponseInhibition
LEFT,700.0000014,True,283.3333339,,,Time_Max_Exceeded,1500.0586339000074,2019-10-31 16:22:16.681123,2019-10-31 16:22:18.184867,83,6.704649966666667,s3,ResponseInhibition
RIGHT,566.6666678,False,,,,RIGHT,527.9397000000472,2019-10-31 16:22:18.763431,2019-10-31 16:22:19.498932,84,6.704649966666667,s3,ResponseInhibition
LEFT,933.3333352,False,,,,LEFT,484.76740000000973,2019-10-31 16:22:20.448988,2019-10-31 16:22:21.142642,85,6.704649966666667,s3,ResponseInhibition
RIGHT,1250.0000025,False,,,,RIGHT,394.6234000000004,2019-10-31 16:22:22.403141,2019-10-31 16:22:23.005532,86,6.704649966666667,s3,ResponseInhibition
RIGHT,1383.3333361,False,,,,RIGHT,745.3208999999106,2019-10-31 16:22:24.398253,2019-10-31 16:22:25.350675,87,6.704649966666667,s3,ResponseInhibition
RIGHT,933.3333352,False,,,,RIGHT,415.4119999999466,2019-10-31 16:22:26.293275,2019-10-31 16:22:26.916498,88,6.704649966666667,s3,ResponseInhibition
RIGHT,966.6666686,False,,,,RIGHT,395.59910000002674,2019-10-31 16:22:27.900591,2019-10-31 16:22:28.504190,89,6.704649966666667,s3,ResponseInhibition
RIGHT,1066.6666688,True,166.66666700000002,,,Time_Max_Exceeded,1500.0654670000545,2019-10-31 16:22:29.589093,2019-10-31 16:22:31.092962,90,6.704649966666667,s3,ResponseInhibition
LEFT,666.6666680000001,False,,,,LEFT,783.0200000000787,2019-10-31 16:22:31.770334,2019-10-31 16:22:32.760930,91,6.704649966666667,s3,ResponseInhibition
RIGHT,1166.666669,False,,,,RIGHT,477.35450000004676,2019-10-31 16:22:33.945221,2019-10-31 16:22:34.631223,92,6.704649966666667,s3,ResponseInhibition
LEFT,1016.6666687000001,False,,,,LEFT,305.3933999999572,2019-10-31 16:22:35.664239,2019-10-31 16:22:36.178278,93,6.704649966666667,s3,ResponseInhibition
RIGHT,616.6666679,False,,,,RIGHT,413.8661999999158,2019-10-31 16:22:36.813595,2019-10-31 16:22:37.434823,94,6.704649966666667,s3,ResponseInhibition
LEFT,800.0000016,False,,,,LEFT,419.29690000006303,2019-10-31 16:22:38.243624,2019-10-31 16:22:38.872209,95,6.704649966666667,s3,ResponseInhibition
RIGHT,1300.0000026,False,,,,RIGHT,426.74329999999827,2019-10-31 16:22:40.180164,2019-10-31 16:22:40.815485,96,6.704649966666667,s3,ResponseInhibition
LEFT,1283.3333359,True,216.6666671,,,LEFT,397.03646709999407,2019-10-31 16:22:42.116626,2019-10-31 16:22:42.725017,97,6.704649966666667,s3,ResponseInhibition
LEFT,1350.0000027,True,233.3333338,,,Time_Max_Exceeded,1500.0580337999406,2019-10-31 16:22:44.096335,2019-10-31 16:22:45.599225,98,6.704649966666667,s3,ResponseInhibition
LEFT,566.6666678,False,,,,LEFT,436.3501999999926,2019-10-31 16:22:46.177948,2019-10-31 16:22:46.821714,99,6.704649966666667,s3,ResponseInhibition
RIGHT,950.0000019,False,,,,RIGHT,370.92330000007223,2019-10-31 16:22:47.789593,2019-10-31 16:22:48.368834,100,6.704649966666667,s3,ResponseInhibition
RIGHT,750.0000015,True,0.0,,,Time_Max_Exceeded,1500.1150000000507,2019-10-31 16:22:49.157757,2019-10-31 16:22:50.657869,101,6.704649966666667,s3,ResponseInhibition
RIGHT,1416.6666695000001,False,,,,RIGHT,403.39380000000347,2019-10-31 16:22:52.089872,2019-10-31 16:22:52.709216,102,6.704649966666667,s3,ResponseInhibition
LEFT,900.0000018000001,False,,,,LEFT,619.2406000000119,2019-10-31 16:22:53.619598,2019-10-31 16:22:54.451402,103,6.704649966666667,s3,ResponseInhibition
LEFT,766.6666682,False,,,,LEFT,409.25189999995837,2019-10-31 16:22:55.230347,2019-10-31 16:22:55.850841,104,6.704649966666667,s3,ResponseInhibition
LEFT,1400.0000028,False,,,,LEFT,436.2275999999383,2019-10-31 16:22:57.261080,2019-10-31 16:22:57.907978,105,6.704649966666667,s3,ResponseInhibition
LEFT,566.6666678,False,,,,LEFT,698.3780000000479,2019-10-31 16:22:58.486390,2019-10-31 16:22:59.399424,106,6.704649966666667,s3,ResponseInhibition
LEFT,1466.6666696,False,,,,LEFT,426.17570000004434,2019-10-31 16:23:00.879481,2019-10-31 16:23:01.520777,107,6.704649966666667,s3,ResponseInhibition
RIGHT,866.6666684,False,,,,RIGHT,420.87160000005497,2019-10-31 16:23:02.399451,2019-10-31 16:23:03.034902,108,6.704649966666667,s3,ResponseInhibition
RIGHT,666.6666680000001,True,283.3333339,,,RIGHT,475.9329338999941,2019-10-31 16:23:03.713130,2019-10-31 16:23:04.402475,109,6.704649966666667,s3,ResponseInhibition
RIGHT,800.0000016,False,,,,LEFT,737.6991999999518,2019-10-31 16:23:05.215259,2019-10-31 16:23:06.163059,110,6.704649966666667,s3,ResponseInhibition
RIGHT,716.6666681,False,,,,RIGHT,760.4329000000689,2019-10-31 16:23:06.889125,2019-10-31 16:23:07.859271,111,6.704649966666667,s3,ResponseInhibition
RIGHT,600.0000012,False,,,,RIGHT,584.2674000000443,2019-10-31 16:23:08.468793,2019-10-31 16:23:09.262976,112,6.704649966666667,s3,ResponseInhibition
LEFT,1383.3333361,False,,,,LEFT,614.4058999999515,2019-10-31 16:23:10.663318,2019-10-31 16:23:11.486449,113,6.704649966666667,s3,ResponseInhibition
LEFT,1033.3333354000001,True,283.3333339,,,LEFT,540.0857338999822,2019-10-31 16:23:12.540059,2019-10-31 16:23:13.291610,114,6.704649966666667,s3,ResponseInhibition
LEFT,933.3333352,False,,,,LEFT,617.383200000063,2019-10-31 16:23:14.245370,2019-10-31 16:23:15.071295,115,6.704649966666667,s3,ResponseInhibition
RIGHT,966.6666686,False,,,,RIGHT,547.2449000000097,2019-10-31 16:23:16.055301,2019-10-31 16:23:16.809793,116,6.704649966666667,s3,ResponseInhibition
