Stimulus_Side,ITI,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
RIGHT,983.3333353,,,RIGHT,289.42409999996244,2019-10-31 16:18:21.832724,2019-10-31 16:18:22.331121,63,3.177617666666667,s3,ResponseSelection
RIGHT,683.3333347,,,RIGHT,337.528299999974,2019-10-31 16:18:23.031924,2019-10-31 16:18:23.577430,64,3.177617666666667,s3,ResponseSelection
RIGHT,1200.0000024,,,RIGHT,371.98079999996025,2019-10-31 16:18:24.793558,2019-10-31 16:18:25.373657,65,3.177617666666667,s3,ResponseSelection
LEFT,783.3333349000001,,,LEFT,302.9877999999826,2019-10-31 16:18:26.175517,2019-10-31 16:18:26.687084,66,3.177617666666667,s3,ResponseSelection
LEFT,1233.3333358,,,LEFT,284.5470999999975,2019-10-31 16:18:27.937450,2019-10-31 16:18:28.430328,67,3.177617666666667,s3,ResponseSelection
RIGHT,1233.3333358,,,RIGHT,317.90789999996605,2019-10-31 16:18:29.679445,2019-10-31 16:18:30.205319,68,3.177617666666667,s3,ResponseSelection
LEFT,1400.0000028,,,LEFT,377.74960000001556,2019-10-31 16:18:31.623513,2019-10-31 16:18:32.209121,69,3.177617666666667,s3,ResponseSelection
RIGHT,600.0000012,,,RIGHT,344.98680000001514,2019-10-31 16:18:32.826250,2019-10-31 16:18:33.378641,70,3.177617666666667,s3,ResponseSelection
LEFT,1250.0000025,,,LEFT,319.9130999999511,2019-10-31 16:18:34.644023,2019-10-31 16:18:35.171268,71,3.177617666666667,s3,ResponseSelection
LEFT,533.3333344,,,LEFT,398.9346999999839,2019-10-31 16:18:35.721848,2019-10-31 16:18:36.329421,72,3.177617666666667,s3,ResponseSelection
RIGHT,1383.3333361,,,RIGHT,292.6300999999967,2019-10-31 16:18:37.731083,2019-10-31 16:18:38.231953,73,3.177617666666667,s3,ResponseSelection
RIGHT,1466.6666696,,,RIGHT,292.37440000002834,2019-10-31 16:18:39.711104,2019-10-31 16:18:40.212289,74,3.177617666666667,s3,ResponseSelection
LEFT,500.000001,,,LEFT,293.7618999999927,2019-10-31 16:18:40.721329,2019-10-31 16:18:41.223985,75,3.177617666666667,s3,ResponseSelection
LEFT,583.3333345,,,LEFT,335.86180000003196,2019-10-31 16:18:41.820407,2019-10-31 16:18:42.364475,76,3.177617666666667,s3,ResponseSelection
RIGHT,616.6666679,,,RIGHT,387.0322999999871,2019-10-31 16:18:42.998190,2019-10-31 16:18:43.592922,77,3.177617666666667,s3,ResponseSelection
LEFT,1416.6666695000001,,,LEFT,287.68050000002177,2019-10-31 16:18:45.026799,2019-10-31 16:18:45.522940,78,3.177617666666667,s3,ResponseSelection
LEFT,883.3333351,,,LEFT,300.487099999998,2019-10-31 16:18:46.423291,2019-10-31 16:18:46.932162,79,3.177617666666667,s3,ResponseSelection
LEFT,1333.3333360000001,,,LEFT,369.37789999996085,2019-10-31 16:18:48.275212,2019-10-31 16:18:48.851565,80,3.177617666666667,s3,ResponseSelection
RIGHT,500.000001,,,RIGHT,389.48990000000094,2019-10-31 16:18:49.368171,2019-10-31 16:18:49.965758,81,3.177617666666667,s3,ResponseSelection
RIGHT,783.3333349000001,,,RIGHT,390.6612000000109,2019-10-31 16:18:50.769956,2019-10-31 16:18:51.368753,82,3.177617666666667,s3,ResponseSelection
LEFT,1483.3333363,,,LEFT,401.3519999999744,2019-10-31 16:18:52.869929,2019-10-31 16:18:53.478519,83,3.177617666666667,s3,ResponseSelection
LEFT,983.3333353,,,LEFT,343.75879999998915,2019-10-31 16:18:54.475775,2019-10-31 16:18:55.027910,84,3.177617666666667,s3,ResponseSelection
LEFT,1433.3333362,,,LEFT,324.0839000000051,2019-10-31 16:18:56.478056,2019-10-31 16:18:57.011232,85,3.177617666666667,s3,ResponseSelection
LEFT,666.6666680000001,,,LEFT,384.71609999999146,2019-10-31 16:18:57.695122,2019-10-31 16:18:58.287805,86,3.177617666666667,s3,ResponseSelection
RIGHT,716.6666681,,,RIGHT,295.6423999999629,2019-10-31 16:18:59.022975,2019-10-31 16:18:59.525711,87,3.177617666666667,s3,ResponseSelection
RIGHT,950.0000019,,,RIGHT,293.1930000000307,2019-10-31 16:19:00.493969,2019-10-31 16:19:00.995090,88,3.177617666666667,s3,ResponseSelection
LEFT,1066.6666688,,,LEFT,370.8115999999677,2019-10-31 16:19:02.078997,2019-10-31 16:19:02.658097,89,3.177617666666667,s3,ResponseSelection
RIGHT,1100.0000022,,,RIGHT,290.04889999998795,2019-10-31 16:19:03.775865,2019-10-31 16:19:04.275093,90,3.177617666666667,s3,ResponseSelection
RIGHT,583.3333345,,,RIGHT,290.45600000000604,2019-10-31 16:19:04.876476,2019-10-31 16:19:05.374995,91,3.177617666666667,s3,ResponseSelection
LEFT,1216.6666691,,,LEFT,310.92380000001185,2019-10-31 16:19:06.608690,2019-10-31 16:19:07.128390,92,3.177617666666667,s3,ResponseSelection
LEFT,616.6666679,,,LEFT,427.6408999999717,2019-10-31 16:19:07.763062,2019-10-31 16:19:08.399307,93,3.177617666666667,s3,ResponseSelection
LEFT,1316.6666693,,,LEFT,318.5632999999939,2019-10-31 16:19:09.734177,2019-10-31 16:19:10.260122,94,3.177617666666667,s3,ResponseSelection
LEFT,833.333335,,,LEFT,390.65740000000915,2019-10-31 16:19:11.109209,2019-10-31 16:19:11.708258,95,3.177617666666667,s3,ResponseSelection
RIGHT,1433.3333362,,,RIGHT,297.83749999995734,2019-10-31 16:19:13.158230,2019-10-31 16:19:13.662986,96,3.177617666666667,s3,ResponseSelection
LEFT,900.0000018000001,,,RIGHT,234.39999999999372,2019-10-31 16:19:14.580330,2019-10-31 16:19:15.021723,97,3.177617666666667,s3,ResponseSelection
RIGHT,883.3333351,,,RIGHT,410.9447000000159,2019-10-31 16:19:15.921942,2019-10-31 16:19:16.540790,98,3.177617666666667,s3,ResponseSelection
LEFT,850.0000017,,,LEFT,343.5997999999927,2019-10-31 16:19:17.407856,2019-10-31 16:19:17.959659,99,3.177617666666667,s3,ResponseSelection
LEFT,966.6666686,,,LEFT,407.8918000000158,2019-10-31 16:19:18.943844,2019-10-31 16:19:19.560452,100,3.177617666666667,s3,ResponseSelection
