Conflict,Stimulus_Side,ITI,Previous_Response,Previous_RT,Cue_Response,Cue_Response_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
False,RIGHT,1133.3333356,,,,,RIGHT,563.3581810000123,2019-11-19 11:06:56.951674,2019-11-19 11:06:57.722270,101,5.1913861,S12,Conflict_Resolution
False,RIGHT,533.3333344,,,,,RIGHT,757.3485340000161,2019-11-19 11:06:58.273760,2019-11-19 11:06:59.238005,102,5.1913861,S12,Conflict_Resolution
True,LEFT,850.0000017,,,,,LEFT,546.6995069999712,2019-11-19 11:07:00.107660,2019-11-19 11:07:00.860782,103,5.1913861,S12,Conflict_Resolution
True,RIGHT,683.3333347,,,,,RIGHT,609.3630330000224,2019-11-19 11:07:01.562853,2019-11-19 11:07:02.378736,104,5.1913861,S12,Conflict_Resolution
True,RIGHT,1216.6666691,,,,,RIGHT,455.2543429999787,2019-11-19 11:07:03.613318,2019-11-19 11:07:04.275461,105,5.1913861,S12,Conflict_Resolution
True,RIGHT,1050.0000021,,,,,RIGHT,587.2673610000447,2019-11-19 11:07:05.343500,2019-11-19 11:07:06.137320,106,5.1913861,S12,Conflict_Resolution
False,LEFT,1200.0000024,,,,,LEFT,466.22389700007716,2019-11-19 11:07:07.356164,2019-11-19 11:07:08.028990,107,5.1913861,S12,Conflict_Resolution
False,RIGHT,1466.6666696,,,,,RIGHT,498.5768390000658,2019-11-19 11:07:09.513369,2019-11-19 11:07:10.218806,108,5.1913861,S12,Conflict_Resolution
False,RIGHT,1183.3333357000001,,,,,RIGHT,433.40550300001723,2019-11-19 11:07:11.421285,2019-11-19 11:07:12.060742,109,5.1913861,S12,Conflict_Resolution
True,RIGHT,1100.0000022,,,,,RIGHT,575.7681759999969,2019-11-19 11:07:13.179071,2019-11-19 11:07:13.962470,110,5.1913861,S12,Conflict_Resolution
False,LEFT,866.6666684,,,,,LEFT,927.8796449999618,2019-11-19 11:07:14.847210,2019-11-19 11:07:15.981609,111,5.1913861,S12,Conflict_Resolution
True,RIGHT,833.333335,,,,,RIGHT,668.8360830000875,2019-11-19 11:07:16.833369,2019-11-19 11:07:17.709199,112,5.1913861,S12,Conflict_Resolution
False,RIGHT,1150.0000023,,,,,RIGHT,378.1028509999942,2019-11-19 11:07:18.879447,2019-11-19 11:07:19.464523,113,5.1913861,S12,Conflict_Resolution
True,LEFT,516.6666677000001,,,,,LEFT,832.3402469999337,2019-11-19 11:07:19.996040,2019-11-19 11:07:21.034872,114,5.1913861,S12,Conflict_Resolution
False,RIGHT,550.0000011,,,,,RIGHT,910.8285080000087,2019-11-19 11:07:21.603347,2019-11-19 11:07:22.721031,115,5.1913861,S12,Conflict_Resolution
False,LEFT,816.6666683,,,,,LEFT,588.8848140000391,2019-11-19 11:07:23.556260,2019-11-19 11:07:24.351786,116,5.1913861,S12,Conflict_Resolution
True,RIGHT,1466.6666696,,,,,RIGHT,525.8633820000114,2019-11-19 11:07:25.837321,2019-11-19 11:07:26.570236,117,5.1913861,S12,Conflict_Resolution
True,RIGHT,800.0000016,,,,,RIGHT,729.3641609999213,2019-11-19 11:07:27.388586,2019-11-19 11:07:28.323757,118,5.1913861,S12,Conflict_Resolution
False,LEFT,633.3333346000001,,,,,LEFT,767.9319730000316,2019-11-19 11:07:28.976196,2019-11-19 11:07:29.951265,119,5.1913861,S12,Conflict_Resolution
True,LEFT,666.6666680000001,,,,,LEFT,923.8340720000906,2019-11-19 11:07:30.632440,2019-11-19 11:07:31.762747,120,5.1913861,S12,Conflict_Resolution
False,LEFT,1350.0000027,,,,,LEFT,408.65251000002445,2019-11-19 11:07:33.131322,2019-11-19 11:07:33.746274,121,5.1913861,S12,Conflict_Resolution
True,RIGHT,633.3333346000001,,,,,RIGHT,809.2762900000707,2019-11-19 11:07:34.398559,2019-11-19 11:07:35.414594,122,5.1913861,S12,Conflict_Resolution
False,RIGHT,1050.0000021,,,,,RIGHT,427.51680300000316,2019-11-19 11:07:36.483381,2019-11-19 11:07:37.117438,123,5.1913861,S12,Conflict_Resolution
False,LEFT,1116.6666689,,,,,LEFT,478.47450999995544,2019-11-19 11:07:38.252521,2019-11-19 11:07:38.938652,124,5.1913861,S12,Conflict_Resolution
False,LEFT,850.0000017,,,,,LEFT,482.434043000012,2019-11-19 11:07:39.806946,2019-11-19 11:07:40.496553,125,5.1913861,S12,Conflict_Resolution
True,LEFT,1016.6666687000001,,,,,LEFT,575.4212000000507,2019-11-19 11:07:41.531470,2019-11-19 11:07:42.313453,126,5.1913861,S12,Conflict_Resolution
True,RIGHT,1366.6666694,,,,,RIGHT,428.0813409999382,2019-11-19 11:07:43.700259,2019-11-19 11:07:44.334870,127,5.1913861,S12,Conflict_Resolution
True,RIGHT,1416.6666695000001,,,,,RIGHT,493.26255100004346,2019-11-19 11:07:45.769993,2019-11-19 11:07:46.470674,128,5.1913861,S12,Conflict_Resolution
True,RIGHT,1383.3333361,,,,,RIGHT,587.2677139999496,2019-11-19 11:07:47.871973,2019-11-19 11:07:48.665962,129,5.1913861,S12,Conflict_Resolution
False,RIGHT,683.3333347,,,,,RIGHT,444.6067269999503,2019-11-19 11:07:49.366661,2019-11-19 11:07:50.017987,130,5.1913861,S12,Conflict_Resolution
False,LEFT,1466.6666696,,,,,LEFT,517.4495930000376,2019-11-19 11:07:51.503288,2019-11-19 11:07:52.227997,131,5.1913861,S12,Conflict_Resolution
True,LEFT,533.3333344,,,,,RIGHT,813.6949299999969,2019-11-19 11:07:52.779922,2019-11-19 11:07:53.800916,132,5.1913861,S12,Conflict_Resolution
