Stimulus_Side,ITI,Stop_Signal,Stop_Signal_RT,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
RIGHT,1200.0000024,True,200.0000004,,,Time_Max_Exceeded,1500.198900400055,2019-12-10 13:11:35.021300,2019-12-10 13:11:36.531060,65,5.3468711,S191210,Response_Inhibition
LEFT,800.0000016,False,,,,LEFT,520.1926999999387,2019-12-10 13:11:37.351459,2019-12-10 13:11:38.094008,66,5.3468711,S191210,Response_Inhibition
LEFT,1166.666669,False,,,,LEFT,420.41360000007444,2019-12-10 13:11:39.282985,2019-12-10 13:11:39.924331,67,5.3468711,S191210,Response_Inhibition
LEFT,1016.6666687000001,True,50.0000001,,,Time_Max_Exceeded,1500.1858000999857,2019-12-10 13:11:40.962910,2019-12-10 13:11:42.471190,68,5.3468711,S191210,Response_Inhibition
LEFT,850.0000017,False,,,,LEFT,474.09800000002633,2019-12-10 13:11:43.341285,2019-12-10 13:11:44.038958,69,5.3468711,S191210,Response_Inhibition
RIGHT,583.3333345,True,16.6666667,,,Time_Max_Exceeded,1500.17886669995,2019-12-10 13:11:44.643785,2019-12-10 13:11:46.154046,70,5.3468711,S191210,Response_Inhibition
LEFT,1050.0000021,True,133.3333336,,,LEFT,398.246233600013,2019-12-10 13:11:47.224004,2019-12-10 13:11:47.853974,71,5.3468711,S191210,Response_Inhibition
RIGHT,1100.0000022,False,,,,RIGHT,649.0129000000024,2019-12-10 13:11:48.974191,2019-12-10 13:11:49.846006,72,5.3468711,S191210,Response_Inhibition
RIGHT,1466.6666696,False,,,,RIGHT,610.0013999999874,2019-12-10 13:11:51.333170,2019-12-10 13:11:52.164947,73,5.3468711,S191210,Response_Inhibition
RIGHT,1050.0000021,True,183.3333337,,,Time_Max_Exceeded,1500.167233700006,2019-12-10 13:11:53.235879,2019-12-10 13:11:54.744433,74,5.3468711,S191210,Response_Inhibition
LEFT,1466.6666696,False,,,,LEFT,408.05010000008224,2019-12-10 13:11:56.231096,2019-12-10 13:11:56.860263,75,5.3468711,S191210,Response_Inhibition
RIGHT,900.0000018000001,True,83.33333350000001,,,Time_Max_Exceeded,1500.162333500007,2019-12-10 13:11:57.775012,2019-12-10 13:11:59.283807,76,5.3468711,S191210,Response_Inhibition
LEFT,1066.6666688,False,,,,LEFT,436.39919999998256,2019-12-10 13:12:00.370962,2019-12-10 13:12:01.028227,77,5.3468711,S191210,Response_Inhibition
RIGHT,683.3333347,False,,,,RIGHT,610.1295000000846,2019-12-10 13:12:01.732720,2019-12-10 13:12:02.565958,78,5.3468711,S191210,Response_Inhibition
LEFT,1400.0000028,False,,,,LEFT,360.70519999998396,2019-12-10 13:12:03.989960,2019-12-10 13:12:04.572967,79,5.3468711,S191210,Response_Inhibition
RIGHT,1433.3333362,True,283.3333339,,,RIGHT,488.95663389995656,2019-12-10 13:12:06.029278,2019-12-10 13:12:06.748296,80,5.3468711,S191210,Response_Inhibition
RIGHT,1150.0000023,False,,,,RIGHT,438.3487000000059,2019-12-10 13:12:07.920723,2019-12-10 13:12:08.581316,81,5.3468711,S191210,Response_Inhibition
LEFT,1183.3333357000001,True,133.3333336,,,LEFT,330.4143335999119,2019-12-10 13:12:09.786557,2019-12-10 13:12:10.350074,82,5.3468711,S191210,Response_Inhibition
LEFT,733.3333348,True,250.0000005,,,Time_Max_Exceeded,1500.2709005000322,2019-12-10 13:12:11.105888,2019-12-10 13:12:12.614514,83,5.3468711,S191210,Response_Inhibition
LEFT,1433.3333362,True,116.6666669,,,Time_Max_Exceeded,1500.1732669000326,2019-12-10 13:12:14.071151,2019-12-10 13:12:15.580124,84,5.3468711,S191210,Response_Inhibition
LEFT,1416.6666695000001,False,,,,LEFT,607.0958999999903,2019-12-10 13:12:17.015700,2019-12-10 13:12:17.845169,85,5.3468711,S191210,Response_Inhibition
LEFT,1316.6666693,False,,,,LEFT,536.3340999999764,2019-12-10 13:12:19.182379,2019-12-10 13:12:19.941750,86,5.3468711,S191210,Response_Inhibition
LEFT,650.0000013,False,,,,LEFT,369.20310000004974,2019-12-10 13:12:20.614201,2019-12-10 13:12:21.204823,87,5.3468711,S191210,Response_Inhibition
RIGHT,633.3333346000001,False,,,,RIGHT,346.0267999998905,2019-12-10 13:12:21.860990,2019-12-10 13:12:22.430256,88,5.3468711,S191210,Response_Inhibition
RIGHT,1216.6666691,False,,,,RIGHT,370.1158999999734,2019-12-10 13:12:23.668908,2019-12-10 13:12:24.261121,89,5.3468711,S191210,Response_Inhibition
LEFT,616.6666679,False,,,,LEFT,340.22719999995843,2019-12-10 13:12:24.898930,2019-12-10 13:12:25.463020,90,5.3468711,S191210,Response_Inhibition
RIGHT,1166.666669,False,,,,RIGHT,356.1177999999927,2019-12-10 13:12:26.650389,2019-12-10 13:12:27.230949,91,5.3468711,S191210,Response_Inhibition
RIGHT,916.6666685,False,,,,RIGHT,468.04789999998775,2019-12-10 13:12:28.170863,2019-12-10 13:12:28.861224,92,5.3468711,S191210,Response_Inhibition
RIGHT,1133.3333356,True,266.6666672,,,RIGHT,325.47776719995716,2019-12-10 13:12:30.017265,2019-12-10 13:12:30.572167,93,5.3468711,S191210,Response_Inhibition
RIGHT,900.0000018000001,False,,,,RIGHT,587.6111999999694,2019-12-10 13:12:31.491743,2019-12-10 13:12:32.298682,94,5.3468711,S191210,Response_Inhibition
LEFT,1250.0000025,False,,,,LEFT,372.6920000000291,2019-12-10 13:12:33.570232,2019-12-10 13:12:34.166935,95,5.3468711,S191210,Response_Inhibition
LEFT,1350.0000027,False,,,,LEFT,428.22209999997085,2019-12-10 13:12:35.538793,2019-12-10 13:12:36.191716,96,5.3468711,S191210,Response_Inhibition
LEFT,766.6666682,False,,,,LEFT,458.0536999999367,2019-12-10 13:12:36.980811,2019-12-10 13:12:37.661758,97,5.3468711,S191210,Response_Inhibition
RIGHT,1116.6666689,False,,,,RIGHT,357.88450000006833,2019-12-10 13:12:38.800482,2019-12-10 13:12:39.382938,98,5.3468711,S191210,Response_Inhibition
RIGHT,1366.6666694,False,,,,RIGHT,483.6894999999686,2019-12-10 13:12:40.770944,2019-12-10 13:12:41.477010,99,5.3468711,S191210,Response_Inhibition
RIGHT,883.3333351,False,,,,RIGHT,321.56540000005407,2019-12-10 13:12:42.380922,2019-12-10 13:12:42.925854,100,5.3468711,S191210,Response_Inhibition
RIGHT,500.000001,False,,,,RIGHT,519.3447999999989,2019-12-10 13:12:43.447126,2019-12-10 13:12:44.190387,101,5.3468711,S191210,Response_Inhibition
LEFT,783.3333349000001,True,100.0000002,,,LEFT,320.6282001999646,2019-12-10 13:12:44.996056,2019-12-10 13:12:45.551038,102,5.3468711,S191210,Response_Inhibition
RIGHT,1000.000002,False,,,,RIGHT,369.31970000000547,2019-12-10 13:12:46.573530,2019-12-10 13:12:47.167088,103,5.3468711,S191210,Response_Inhibition
RIGHT,1083.3333355,False,,,,RIGHT,798.8116000000218,2019-12-10 13:12:48.271867,2019-12-10 13:12:49.292225,104,5.3468711,S191210,Response_Inhibition
LEFT,1200.0000024,True,0.0,,,Time_Max_Exceeded,1500.536200000056,2019-12-10 13:12:50.513180,2019-12-10 13:12:52.013956,105,5.3468711,S191210,Response_Inhibition
RIGHT,866.6666684,False,,,,RIGHT,362.0697000000064,2019-12-10 13:12:52.900711,2019-12-10 13:12:53.484722,106,5.3468711,S191210,Response_Inhibition
LEFT,583.3333345,True,166.66666700000002,,,LEFT,365.0107669999857,2019-12-10 13:12:54.089302,2019-12-10 13:12:54.684244,107,5.3468711,S191210,Response_Inhibition
RIGHT,1300.0000026,True,100.0000002,,,Time_Max_Exceeded,1500.1966001999583,2019-12-10 13:12:56.006160,2019-12-10 13:12:57.515459,108,5.3468711,S191210,Response_Inhibition
LEFT,1133.3333356,True,116.6666669,,,Time_Max_Exceeded,1500.1732668999189,2019-12-10 13:12:58.668996,2019-12-10 13:13:00.177921,109,5.3468711,S191210,Response_Inhibition
LEFT,566.6666678,False,,,,LEFT,555.4876999999578,2019-12-10 13:13:00.763268,2019-12-10 13:13:01.542089,110,5.3468711,S191210,Response_Inhibition
RIGHT,616.6666679,False,,,,RIGHT,467.8541000000678,2019-12-10 13:13:02.179525,2019-12-10 13:13:02.869904,111,5.3468711,S191210,Response_Inhibition
RIGHT,1316.6666693,False,,,,RIGHT,463.79190000004655,2019-12-10 13:13:04.207136,2019-12-10 13:13:04.892965,112,5.3468711,S191210,Response_Inhibition
RIGHT,533.3333344,True,133.3333336,,,Time_Max_Exceeded,1500.2180336000142,2019-12-10 13:13:05.448894,2019-12-10 13:13:06.957943,113,5.3468711,S191210,Response_Inhibition
LEFT,1000.000002,True,33.3333334,,,Time_Max_Exceeded,1500.2010334000797,2019-12-10 13:13:07.976789,2019-12-10 13:13:09.485530,114,5.3468711,S191210,Response_Inhibition
RIGHT,683.3333347,False,,,,RIGHT,475.73670000008406,2019-12-10 13:13:10.187608,2019-12-10 13:13:10.885813,115,5.3468711,S191210,Response_Inhibition
LEFT,1216.6666691,False,,,,LEFT,516.1213000000089,2019-12-10 13:13:12.122856,2019-12-10 13:13:12.860824,116,5.3468711,S191210,Response_Inhibition
LEFT,1466.6666696,True,250.0000005,,,LEFT,481.43740050000434,2019-12-10 13:13:14.349017,2019-12-10 13:13:15.062045,117,5.3468711,S191210,Response_Inhibition
RIGHT,850.0000017,True,116.6666669,,,RIGHT,385.0840669000894,2019-12-10 13:13:15.932812,2019-12-10 13:13:16.548404,118,5.3468711,S191210,Response_Inhibition
LEFT,633.3333346000001,False,,,,LEFT,386.4396999999826,2019-12-10 13:13:17.204813,2019-12-10 13:13:17.815083,119,5.3468711,S191210,Response_Inhibition
RIGHT,933.3333352,True,66.6666668,,,Time_Max_Exceeded,1500.257566800013,2019-12-10 13:13:18.768725,2019-12-10 13:13:20.279025,120,5.3468711,S191210,Response_Inhibition
LEFT,1050.0000021,False,,,,LEFT,353.0662000000575,2019-12-10 13:13:21.350108,2019-12-10 13:13:21.925751,121,5.3468711,S191210,Response_Inhibition
LEFT,900.0000018000001,False,,,,LEFT,561.382799999933,2019-12-10 13:13:22.845395,2019-12-10 13:13:23.629370,122,5.3468711,S191210,Response_Inhibition
RIGHT,850.0000017,False,,,,RIGHT,672.9996999999912,2019-12-10 13:13:24.501609,2019-12-10 13:13:25.397675,123,5.3468711,S191210,Response_Inhibition
RIGHT,1283.3333359,True,216.6666671,,,Time_Max_Exceeded,1500.2280670999396,2019-12-10 13:13:26.702803,2019-12-10 13:13:28.212646,124,5.3468711,S191210,Response_Inhibition
RIGHT,783.3333349000001,False,,,,RIGHT,672.1785999999383,2019-12-10 13:13:29.014998,2019-12-10 13:13:29.908771,125,5.3468711,S191210,Response_Inhibition
LEFT,1150.0000023,False,,,,LEFT,478.8468000000421,2019-12-10 13:13:31.080016,2019-12-10 13:13:31.782095,126,5.3468711,S191210,Response_Inhibition
LEFT,1000.000002,False,,,,LEFT,434.61120000006304,2019-12-10 13:13:32.804178,2019-12-10 13:13:33.460219,127,5.3468711,S191210,Response_Inhibition
LEFT,533.3333344,True,216.6666671,,,LEFT,453.99386709998157,2019-12-10 13:13:34.015946,2019-12-10 13:13:34.700496,128,5.3468711,S191210,Response_Inhibition
RIGHT,1266.6666692000001,False,,,,RIGHT,409.88530000004175,2019-12-10 13:13:35.988857,2019-12-10 13:13:36.622649,129,5.3468711,S191210,Response_Inhibition
LEFT,1100.0000022,False,,,,LEFT,408.12849999997525,2019-12-10 13:13:37.743892,2019-12-10 13:13:38.373923,130,5.3468711,S191210,Response_Inhibition
RIGHT,733.3333348,False,,,,RIGHT,454.13589999998294,2019-12-10 13:13:39.129274,2019-12-10 13:13:39.806870,131,5.3468711,S191210,Response_Inhibition
RIGHT,983.3333353,False,,,,RIGHT,387.8459000000021,2019-12-10 13:13:40.810727,2019-12-10 13:13:41.420923,132,5.3468711,S191210,Response_Inhibition
RIGHT,1100.0000022,True,200.0000004,,,RIGHT,445.94070040000554,2019-12-10 13:13:42.543950,2019-12-10 13:13:43.221007,133,5.3468711,S191210,Response_Inhibition
LEFT,533.3333344,False,,,,LEFT,390.8362000000807,2019-12-10 13:13:43.775815,2019-12-10 13:13:44.390819,134,5.3468711,S191210,Response_Inhibition
RIGHT,1333.3333360000001,True,216.6666671,,,Time_Max_Exceeded,1500.1635671000456,2019-12-10 13:13:45.745867,2019-12-10 13:13:47.254888,135,5.3468711,S191210,Response_Inhibition
LEFT,600.0000012,False,,,,LEFT,628.5625000000437,2019-12-10 13:13:47.874021,2019-12-10 13:13:48.724756,136,5.3468711,S191210,Response_Inhibition
LEFT,1033.3333354000001,False,,,,LEFT,426.9431000000168,2019-12-10 13:13:49.780101,2019-12-10 13:13:50.430012,137,5.3468711,S191210,Response_Inhibition
LEFT,1416.6666695000001,True,66.6666668,,,Time_Max_Exceeded,1500.1969667999158,2019-12-10 13:13:51.866795,2019-12-10 13:13:53.375766,138,5.3468711,S191210,Response_Inhibition
LEFT,883.3333351,False,,,,LEFT,448.221999999987,2019-12-10 13:13:54.278941,2019-12-10 13:13:54.948850,139,5.3468711,S191210,Response_Inhibition
RIGHT,633.3333346000001,True,166.66666700000002,,,Time_Max_Exceeded,1500.1995670000229,2019-12-10 13:13:55.602658,2019-12-10 13:13:57.111773,140,5.3468711,S191210,Response_Inhibition
RIGHT,816.6666683,False,,,,RIGHT,517.6280999999108,2019-12-10 13:13:57.948013,2019-12-10 13:13:58.689077,141,5.3468711,S191210,Response_Inhibition
RIGHT,600.0000012,False,,,,RIGHT,415.294700000004,2019-12-10 13:13:59.311857,2019-12-10 13:13:59.950181,142,5.3468711,S191210,Response_Inhibition
RIGHT,650.0000013,True,200.0000004,,,RIGHT,383.2123004000365,2019-12-10 13:14:00.622967,2019-12-10 13:14:01.238781,143,5.3468711,S191210,Response_Inhibition
LEFT,966.6666686,False,,,,LEFT,516.073600000027,2019-12-10 13:14:02.226670,2019-12-10 13:14:02.966974,144,5.3468711,S191210,Response_Inhibition
RIGHT,1416.6666695000001,False,,,,RIGHT,473.08079999993424,2019-12-10 13:14:04.406260,2019-12-10 13:14:05.100744,145,5.3468711,S191210,Response_Inhibition
RIGHT,766.6666682,False,,,,RIGHT,518.6799000000519,2019-12-10 13:14:05.887819,2019-12-10 13:14:06.629469,146,5.3468711,S191210,Response_Inhibition
RIGHT,1416.6666695000001,False,,,,RIGHT,442.5314000000071,2019-12-10 13:14:08.067951,2019-12-10 13:14:08.732906,147,5.3468711,S191210,Response_Inhibition
RIGHT,1466.6666696,True,183.3333337,,,Time_Max_Exceeded,1500.1863337000373,2019-12-10 13:14:10.221115,2019-12-10 13:14:11.730850,148,5.3468711,S191210,Response_Inhibition
LEFT,900.0000018000001,False,,,,LEFT,482.96369999991384,2019-12-10 13:14:12.652724,2019-12-10 13:14:13.357523,149,5.3468711,S191210,Response_Inhibition
RIGHT,1483.3333363,False,,,,RIGHT,440.9402,2019-12-10 13:14:14.862079,2019-12-10 13:14:15.525012,150,5.3468711,S191210,Response_Inhibition
RIGHT,666.6666680000001,False,,,,RIGHT,369.9139999999943,2019-12-10 13:14:16.213156,2019-12-10 13:14:16.806314,151,5.3468711,S191210,Response_Inhibition
RIGHT,1016.6666687000001,True,150.0000003,,,RIGHT,352.9222002999891,2019-12-10 13:14:17.845751,2019-12-10 13:14:18.430015,152,5.3468711,S191210,Response_Inhibition
RIGHT,716.6666681,False,,,,RIGHT,470.4385000000002,2019-12-10 13:14:19.167926,2019-12-10 13:14:19.868899,153,5.3468711,S191210,Response_Inhibition
